hospital_id,zcta_geoid,haversine_dist_m,zcta_longitude,zcta_latitude,year,fips_state,state,hospital_longitude,hospital_latitude
6880001,89828,510472.909343256,-115.451649448997,40.743056283774,2019,32,NV,-115.194,36.1567
6880001,89045,335769.02969225,-117.150220351878,38.7466222202728,2019,32,NV,-115.194,36.1567
6880001,89183,17990.8291175411,-115.146748242355,35.9994764919515,2019,32,NV,-115.194,36.1567
6880001,89117,8477.89761334701,-115.286542937961,36.1415691284974,2019,32,NV,-115.194,36.1567
6880001,89512,552814.464022988,-119.797877853226,39.5501945464067,2019,32,NV,-115.194,36.1567
6880001,89421,680638.828886398,-117.680778745155,41.9661289667948,2019,32,NV,-115.194,36.1567
6880001,89825,649255.24301288,-114.667226459902,41.9812794033015,2019,32,NV,-115.194,36.1567
6880001,89109,4616.15857074725,-115.151103147613,36.1338205459115,2019,32,NV,-115.194,36.1567
6880001,89419,531996.916683615,-118.418050755449,40.2158397085137,2019,32,NV,-115.194,36.1567
6880001,89031,11636.726034667,-115.171332363874,36.2597407625537,2019,32,NV,-115.194,36.1567
6880001,89158,5821.56158751685,-115.176376961851,36.1063174802914,2019,32,NV,-115.194,36.1567
6880001,89061,66045.4592607194,-115.928691043213,36.1286788943703,2019,32,NV,-115.194,36.1567
6880001,89005,38058.428681316,-114.835747668411,35.9742612342497,2019,32,NV,-115.194,36.1567
6880001,89147,9107.21158039352,-115.278989852445,36.1120174747196,2019,32,NV,-115.194,36.1567
6880001,89801,524151.200669019,-115.758713102522,40.8497697395751,2019,32,NV,-115.194,36.1567
6880001,89144,11998.2714534926,-115.324780193854,36.1789793370513,2019,32,NV,-115.194,36.1567
6880001,89704,533213.871919406,-119.789426574735,39.2862086267902,2019,32,NV,-115.194,36.1567
6880001,89141,18368.6281640787,-115.206103077531,35.9917971169656,2019,32,NV,-115.194,36.1567
6880001,84034,434328.880981082,-114.130063370609,39.9719282984869,2019,32,NV,-115.194,36.1567
6880001,89030,8542.47811090127,-115.119741998281,36.2047561991971,2019,32,NV,-115.194,36.1567
6880001,89017,155250.342063445,-115.220985385895,37.552730722285,2019,32,NV,-115.194,36.1567
6880001,89135,12609.98495773,-115.328961383447,36.1253697762067,2019,32,NV,-115.194,36.1567
6880001,89821,491146.159774585,-116.544766186012,40.4447679512468,2019,32,NV,-115.194,36.1567
6880001,89074,16566.7908779103,-115.081796299163,36.0384716679056,2019,32,NV,-115.194,36.1567
6880001,89044,25387.2269449777,-115.109053364693,35.9389629190221,2019,32,NV,-115.194,36.1567
6880001,89060,76238.7966228387,-116.033565756354,36.2625520280065,2019,32,NV,-115.194,36.1567
6880001,89701,520819.946142051,-119.745583368368,39.1505954790135,2019,32,NV,-115.194,36.1567
6880001,89156,15089.1957579559,-115.03456393223,36.1997384255731,2019,32,NV,-115.194,36.1567
6880001,89042,195309.038875527,-114.387794483747,37.7908237336031,2019,32,NV,-115.194,36.1567
6880001,89448,524105.924822495,-119.938550200102,39.0007315923111,2019,32,NV,-115.194,36.1567
6880001,89018,63043.8605751824,-115.672120250024,36.5728967630511,2019,32,NV,-115.194,36.1567
6880001,89315,338406.872574296,-114.843007793971,39.1873625823432,2019,32,NV,-115.194,36.1567
6880001,89048,73121.3346883573,-116.00802168162,36.181099374566,2019,32,NV,-115.194,36.1567
6880001,89437,526390.309308117,-119.444094997261,39.4960655954968,2019,32,NV,-115.194,36.1567
6880001,89043,213907.728264182,-114.423665713722,37.9795979753351,2019,32,NV,-115.194,36.1567
6880001,89029,124509.505976437,-114.62718854117,35.1360770170726,2019,32,NV,-115.194,36.1567
6880001,89403,516749.494366785,-119.550600579153,39.276033216132,2019,32,NV,-115.194,36.1567
6880001,89014,15777.4439173858,-115.063440296619,36.0617948269148,2019,32,NV,-115.194,36.1567
6880001,89118,8267.27948098032,-115.221585096846,36.0857682519648,2019,32,NV,-115.194,36.1567
6880001,89831,628341.587687322,-116.06985340643,41.766411598704,2019,32,NV,-115.194,36.1567
6880001,89120,11939.5534160405,-115.090730315069,36.0890905739833,2019,32,NV,-115.194,36.1567
6880001,89104,7922.55128164193,-115.106003390913,36.1513962813846,2019,32,NV,-115.194,36.1567
6880001,89835,552121.138102527,-114.960011085402,41.1186780470017,2019,32,NV,-115.194,36.1567
6880001,89402,543729.193353279,-120.002608533453,39.2300456410707,2019,32,NV,-115.194,36.1567
6880001,89414,570979.680697443,-117.435200947435,40.9839720615666,2019,32,NV,-115.194,36.1567
6880001,89521,538973.851968635,-119.73026524183,39.4209270944568,2019,32,NV,-115.194,36.1567
6880001,89508,574200.201608667,-119.961765098236,39.6976293381378,2019,32,NV,-115.194,36.1567
6880001,89815,511147.646461232,-115.608776895411,40.7420802011487,2019,32,NV,-115.194,36.1567
6880001,89834,595591.543562219,-116.167218423998,41.4591289010517,2019,32,NV,-115.194,36.1567
6880001,89830,580169.011209484,-114.183496329151,41.3145127754956,2019,32,NV,-115.194,36.1567
6880001,89032,7870.91123350629,-115.172175767567,36.2252583258255,2019,32,NV,-115.194,36.1567
6880001,89085,17034.453072012,-115.19755833664,36.309867386285,2019,32,NV,-115.194,36.1567
6880001,89438,541931.457185911,-117.127096527299,40.7898637237609,2019,32,NV,-115.194,36.1567
6880001,89169,5858.7099841784,-115.140862106223,36.1261283715856,2019,32,NV,-115.194,36.1567
6880001,89003,163146.208306073,-116.757559618542,36.9146610724205,2019,32,NV,-115.194,36.1567
6880001,89450,540127.372939771,-119.938442488969,39.2413944763072,2019,32,NV,-115.194,36.1567
6880001,89833,483187.768457363,-115.348290537891,40.5004215220043,2019,32,NV,-115.194,36.1567
6880001,89115,12601.3813485646,-115.078861646732,36.2215683932778,2019,32,NV,-115.194,36.1567
6880001,89145,6951.11361937242,-115.270143767412,36.1680459272936,2019,32,NV,-115.194,36.1567
6880001,89039,101324.322717215,-114.877404096825,35.2824720597979,2019,32,NV,-115.194,36.1567
6880001,89084,14425.7692567622,-115.173747065219,36.2854008680928,2019,32,NV,-115.194,36.1567
6880001,89119,8375.67042410734,-115.134828015079,36.098480634692,2019,32,NV,-115.194,36.1567
6880001,89503,554560.179506504,-119.838710285771,39.5382299466574,2019,32,NV,-115.194,36.1567
6880001,89103,5279.66192451038,-115.21570612752,36.1125737058894,2019,32,NV,-115.194,36.1567
6880001,89025,77389.6711842708,-114.632123034488,36.6858262464483,2019,32,NV,-115.194,36.1567
6880001,89822,512467.006647249,-116.111509604687,40.709119835027,2019,32,NV,-115.194,36.1567
6880001,89423,511788.636714273,-119.74773245675,39.0154620320179,2019,32,NV,-115.194,36.1567
6880001,89049,280151.75866411,-117.21113250197,38.0962676048232,2019,32,NV,-115.194,36.1567
6880001,89442,528196.081909732,-119.295196446575,39.6353284527096,2019,32,NV,-115.194,36.1567
6880001,89122,14643.9617069292,-115.043836461789,36.1053737663389,2019,32,NV,-115.194,36.1567
6880001,89020,122286.396382423,-116.479997975916,36.5260734334228,2019,32,NV,-115.194,36.1567
6880001,89410,501970.509061765,-119.703548707987,38.9136482523847,2019,32,NV,-115.194,36.1567
6880001,89081,13904.8193326739,-115.112007973503,36.2628159426298,2019,32,NV,-115.194,36.1567
6880001,89002,27235.9817422312,-114.962004649918,35.9990998551607,2019,32,NV,-115.194,36.1567
6880001,89317,303570.760935049,-115.04182993417,38.8841054691715,2019,32,NV,-115.194,36.1567
6880001,89316,387087.738178773,-115.983443444065,39.5816692708197,2019,32,NV,-115.194,36.1567
6880001,89424,548172.385673859,-119.370138279451,39.8287149559866,2019,32,NV,-115.194,36.1567
6880001,89422,358404.08880432,-118.114944761488,38.3902406942823,2019,32,NV,-115.194,36.1567
6880001,89106,4151.90747940652,-115.166460597032,36.1866994797701,2019,32,NV,-115.194,36.1567
6880001,89431,550014.88938262,-119.757953837373,39.5468927574353,2019,32,NV,-115.194,36.1567
6880001,89019,54367.7844643714,-115.563696203345,35.7700147083015,2019,32,NV,-115.194,36.1567
6880001,89826,639199.479273172,-115.430428795411,41.902222543844,2019,32,NV,-115.194,36.1567
6880001,89428,521592.821606078,-119.638428473253,39.2634048535586,2019,32,NV,-115.194,36.1567
6880001,89418,558151.450350179,-118.114266853731,40.6249405286339,2019,32,NV,-115.194,36.1567
6880001,89447,470261.321191329,-119.160798345171,38.9864935327333,2019,32,NV,-115.194,36.1567
6880001,89130,11215.472081372,-115.226411398647,36.2541134066302,2019,32,NV,-115.194,36.1567
6880001,89412,646517.175515656,-119.47845388617,40.9099968610384,2019,32,NV,-115.194,36.1567
6880001,89501,552009.365754601,-119.813194766725,39.5258770000279,2019,32,NV,-115.194,36.1567
6880001,89449,520683.666921651,-119.916149236068,38.972168006335,2019,32,NV,-115.194,36.1567
6880001,89883,519459.199665016,-114.07930887377,40.7461443014156,2019,32,NV,-115.194,36.1567
6880001,89131,16713.0746110273,-115.243300002922,36.3016475502924,2019,32,NV,-115.194,36.1567
6880001,89820,517983.822534351,-116.932974114146,40.6114410107996,2019,32,NV,-115.194,36.1567
6880001,89124,41488.5925827293,-115.618255387793,36.3053600763838,2019,32,NV,-115.194,36.1567
6880001,89146,3062.54784239908,-115.22500037509,36.1452117396612,2019,32,NV,-115.194,36.1567
6880001,89705,519261.142532724,-119.781804415211,39.0916961719936,2019,32,NV,-115.194,36.1567
6880001,89034,120708.50803343,-114.127151322594,36.8221271074334,2019,32,NV,-115.194,36.1567
6880001,89007,116358.034204935,-114.13616066929,36.7659818012901,2019,32,NV,-115.194,36.1567
6880001,89430,466937.002241722,-119.312688571119,38.7942422952821,2019,32,NV,-115.194,36.1567
6880001,89021,81212.6673388058,-114.475538481709,36.6026211699455,2019,32,NV,-115.194,36.1567
6880001,89123,14556.755102981,-115.149262270572,36.0308784880548,2019,32,NV,-115.194,36.1567
6880001,89310,391066.494515362,-117.135079589641,39.321244231604,2019,32,NV,-115.194,36.1567
6880001,89434,547236.036862098,-119.712297495014,39.5486511513557,2019,32,NV,-115.194,36.1567
6880001,89001,136612.994909188,-115.212440230074,37.385199459994,2019,32,NV,-115.194,36.1567
6880001,89107,2682.70832150394,-115.218168186732,36.1708901671312,2019,32,NV,-115.194,36.1567
6880001,89178,17729.0152729465,-115.28187867555,36.0139494763084,2019,32,NV,-115.194,36.1567
6880001,89439,562374.503239536,-119.980473971443,39.5188605291194,2019,32,NV,-115.194,36.1567
6880001,89496,449669.677457977,-118.546477632311,39.2095377386861,2019,32,NV,-115.194,36.1567
6880001,89191,16572.5384336197,-115.044331447151,36.244027772057,2019,32,NV,-115.194,36.1567
6880001,89415,402794.542042856,-118.635114822621,38.5319005376376,2019,32,NV,-115.194,36.1567
6880001,89411,518132.307905593,-119.831380967094,39.0237841865639,2019,32,NV,-115.194,36.1567
6880001,89706,523414.514021185,-119.744984760845,39.1886660618687,2019,32,NV,-115.194,36.1567
6880001,89425,653886.881408941,-117.933459978734,41.6380944828765,2019,32,NV,-115.194,36.1567
6880001,89052,20427.548641155,-115.108387784453,35.9865219770386,2019,32,NV,-115.194,36.1567
6880001,89142,13427.668963636,-115.044763333828,36.1488248895873,2019,32,NV,-115.194,36.1567
6880001,89318,362495.164966528,-114.779350260141,39.4001889909905,2019,32,NV,-115.194,36.1567
6880001,89148,13687.4857055123,-115.296215439551,36.0654137093353,2019,32,NV,-115.194,36.1567
6880001,89510,562601.463953956,-119.632892824942,39.8136520727362,2019,32,NV,-115.194,36.1567
6880001,89314,311059.605832607,-115.699340533128,38.9252918467684,2019,32,NV,-115.194,36.1567
6880001,89523,557421.763466375,-119.893987313433,39.5284220918599,2019,32,NV,-115.194,36.1567
6880001,89022,311859.405169403,-117.066076848547,38.5340526716957,2019,32,NV,-115.194,36.1567
6880001,89110,11726.4551549639,-115.065206026024,36.1743116884188,2019,32,NV,-115.194,36.1567
6880001,89426,625598.937363967,-117.53319565994,41.4801331405968,2019,32,NV,-115.194,36.1567
6880001,89015,24453.6346291655,-114.96738225389,36.0349119064765,2019,32,NV,-115.194,36.1567
6880001,89040,79047.9608650954,-114.453388524957,36.5434403054866,2019,32,NV,-115.194,36.1567
6880001,89054,24341.7104881481,-115.199867685825,35.9378414960166,2019,32,NV,-115.194,36.1567
6880001,89444,474751.698112199,-119.451997557726,38.7669002819482,2019,32,NV,-115.194,36.1567
6880002,89403,34503.3829626229,-119.550600579153,39.276033216132,2019,32,NV,-119.792,39.524
6880002,89104,556599.959419326,-115.106003390913,36.1513962813846,2019,32,NV,-119.792,39.524
6880002,89835,446293.077670443,-114.960011085402,41.1186780470017,2019,32,NV,-119.792,39.524
6880002,89013,301774.998299891,-117.253052640146,37.6721861358548,2019,32,NV,-119.792,39.524
6880002,89048,498441.829597659,-116.00802168162,36.181099374566,2019,32,NV,-119.792,39.524
6880002,89402,37364.2224997287,-120.002608533453,39.2300456410707,2019,32,NV,-119.792,39.524
6880002,89437,30007.4224117365,-119.444094997261,39.4960655954968,2019,32,NV,-119.792,39.524
6880002,89415,148846.853656588,-118.635114822621,38.5319005376376,2019,32,NV,-119.792,39.524
6880002,89138,539011.322677607,-115.354740355134,36.1724389201269,2019,32,NV,-119.792,39.524
6880002,89107,547851.648402639,-115.218168186732,36.1708901671312,2019,32,NV,-119.792,39.524
6880002,89025,550687.920073194,-114.632123034488,36.6858262464483,2019,32,NV,-119.792,39.524
6880002,89146,549410.52932543,-115.22500037509,36.1452117396612,2019,32,NV,-119.792,39.524
6880002,89102,551731.72364493,-115.192110921757,36.142487165005,2019,32,NV,-119.792,39.524
6880002,89124,511886.252192558,-115.618255387793,36.3053600763838,2019,32,NV,-119.792,39.524
6880002,89103,552553.762017407,-115.21570612752,36.1125737058894,2019,32,NV,-119.792,39.524
6880002,89044,572998.882588333,-115.109053364693,35.9389629190221,2019,32,NV,-119.792,39.524
6880002,89110,557498.851698495,-115.065206026024,36.1743116884188,2019,32,NV,-119.792,39.524
6880002,89445,236032.928117092,-117.745548391129,40.9614344813365,2019,32,NV,-119.792,39.524
6880002,89815,380502.348627896,-115.608776895411,40.7420802011487,2019,32,NV,-119.792,39.524
6880002,89557,2832.33134615213,-119.815178892423,39.5421445785759,2019,32,NV,-119.792,39.524
6880002,89191,553583.218213776,-115.044331447151,36.244027772057,2019,32,NV,-119.792,39.524
6880002,89145,544741.053068646,-115.270143767412,36.1680459272936,2019,32,NV,-119.792,39.524
6880002,89405,122190.709574723,-119.349081646961,40.5692732210443,2019,32,NV,-119.792,39.524
6880002,89314,358737.414355573,-115.699340533128,38.9252918467684,2019,32,NV,-119.792,39.524
6880002,89052,569282.521981234,-115.108387784453,35.9865219770386,2019,32,NV,-119.792,39.524
6880002,89444,89145.4650782141,-119.451997557726,38.7669002819482,2019,32,NV,-119.792,39.524
6880002,89318,430488.66891473,-114.779350260141,39.4001889909905,2019,32,NV,-119.792,39.524
6880002,89705,48078.0709107825,-119.781804415211,39.0916961719936,2019,32,NV,-119.792,39.524
6880002,89166,531218.52951254,-115.322162146972,36.2993399448566,2019,32,NV,-119.792,39.524
6880002,89404,277121.029225571,-118.745200557208,41.8865533037486,2019,32,NV,-119.792,39.524
6880002,89054,567383.264787442,-115.199867685825,35.9378414960166,2019,32,NV,-119.792,39.524
6880002,89501,1829.81895169682,-119.813194766725,39.5258770000279,2019,32,NV,-119.792,39.524
6880002,89118,554281.444481838,-115.221585096846,36.0857682519648,2019,32,NV,-119.792,39.524
6880002,89825,510746.567764909,-114.667226459902,41.9812794033015,2019,32,NV,-119.792,39.524
6880002,89022,259907.34045484,-117.066076848547,38.5340526716957,2019,32,NV,-119.792,39.524
6880002,89158,555556.714055903,-115.176376961851,36.1063174802914,2019,32,NV,-119.792,39.524
6880002,89039,640792.618242599,-114.877404096825,35.2824720597979,2019,32,NV,-119.792,39.524
6880002,89425,282641.939556888,-117.933459978734,41.6380944828765,2019,32,NV,-119.792,39.524
6880002,89020,441842.556196888,-116.479997975916,36.5260734334228,2019,32,NV,-119.792,39.524
6880002,89511,11797.6884802299,-119.788893946832,39.4179281011064,2019,32,NV,-119.792,39.524
6880002,89049,274225.839492628,-117.21113250197,38.0962676048232,2019,32,NV,-119.792,39.524
6880002,89128,543028.626142479,-115.26371742366,36.1953188833559,2019,32,NV,-119.792,39.524
6880002,89123,563194.407083032,-115.149262270572,36.0308784880548,2019,32,NV,-119.792,39.524
6880002,89120,562397.543644546,-115.090730315069,36.0890905739833,2019,32,NV,-119.792,39.524
6880002,89441,17077.4218926753,-119.709055189882,39.6636488918856,2019,32,NV,-119.792,39.524
6880002,89421,324587.625980023,-117.680778745155,41.9661289667948,2019,32,NV,-119.792,39.524
6880002,89144,540400.602161952,-115.324780193854,36.1789793370513,2019,32,NV,-119.792,39.524
6880002,89406,85624.1225443281,-118.796031850323,39.4755896276451,2019,32,NV,-119.792,39.524
6880002,89509,3864.82233959863,-119.823506559889,39.4991561138865,2019,32,NV,-119.792,39.524
6880002,89834,374456.55533836,-116.167218423998,41.4591289010517,2019,32,NV,-119.792,39.524
6880002,89430,91062.5037371936,-119.312688571119,38.7942422952821,2019,32,NV,-119.792,39.524
6880002,89317,415384.90211508,-115.04182993417,38.8841054691715,2019,32,NV,-119.792,39.524
6880002,89428,31840.4285042564,-119.638428473253,39.2634048535586,2019,32,NV,-119.792,39.524
6880002,89424,49513.0130052942,-119.370138279451,39.8287149559866,2019,32,NV,-119.792,39.524
6880002,89109,555041.850531836,-115.151103147613,36.1338205459115,2019,32,NV,-119.792,39.524
6880002,89316,326567.48049952,-115.983443444065,39.5816692708197,2019,32,NV,-119.792,39.524
6880002,89512,2955.99795325397,-119.797877853226,39.5501945464067,2019,32,NV,-119.792,39.524
6880002,89147,548571.779547028,-115.278989852445,36.1120174747196,2019,32,NV,-119.792,39.524
6880002,89502,3284.71071112713,-119.776697387177,39.4969217490433,2019,32,NV,-119.792,39.524
6880002,89084,541946.561546236,-115.173747065219,36.2854008680928,2019,32,NV,-119.792,39.524
6880002,89121,559919.587597664,-115.08809141341,36.123354845156,2019,32,NV,-119.792,39.524
6880002,89832,411061.872688262,-116.126082611142,41.9646861074984,2019,32,NV,-119.792,39.524
6880002,89413,53000.331459066,-119.940837453559,39.0614850135069,2019,32,NV,-119.792,39.524
6880002,89149,534473.118608311,-115.292413998399,36.2820580091686,2019,32,NV,-119.792,39.524
6880002,89823,421427.807548422,-115.220932225781,41.0082483411724,2019,32,NV,-119.792,39.524
6880002,89115,553009.555387757,-115.078861646732,36.2215683932778,2019,32,NV,-119.792,39.524
6880002,89521,12626.8946768377,-119.73026524183,39.4209270944568,2019,32,NV,-119.792,39.524
6880002,89027,583243.789950893,-114.080467070411,36.8101136961854,2019,32,NV,-119.792,39.524
6880002,89008,505454.665891551,-114.504089677071,37.631098156647,2019,32,NV,-119.792,39.524
6880002,89319,413455.537508142,-114.990011298684,39.2781696566917,2019,32,NV,-119.792,39.524
6880002,89070,496512.764322898,-115.614137498919,36.5052217498913,2019,32,NV,-119.792,39.524
6880002,89179,559759.972928558,-115.254073052007,35.9907833035946,2019,32,NV,-119.792,39.524
6880002,89003,392957.880989816,-116.757559618542,36.9146610724205,2019,32,NV,-119.792,39.524
6880002,89821,294977.944364817,-116.544766186012,40.4447679512468,2019,32,NV,-119.792,39.524
6880002,89139,557720.557422284,-115.222531160986,36.0413893627862,2019,32,NV,-119.792,39.524
6880002,89496,112635.242103096,-118.546477632311,39.2095377386861,2019,32,NV,-119.792,39.524
6880002,89510,34968.6367702083,-119.632892824942,39.8136520727362,2019,32,NV,-119.792,39.524
6880002,89446,216887.778277625,-117.956046460206,40.8799333091602,2019,32,NV,-119.792,39.524
6880002,89418,188049.451265143,-118.114266853731,40.6249405286339,2019,32,NV,-119.792,39.524
6880002,89833,393664.17024853,-115.348290537891,40.5004215220043,2019,32,NV,-119.792,39.524
6880002,89431,3873.56903543542,-119.757953837373,39.5468927574353,2019,32,NV,-119.792,39.524
6880002,89047,271402.681318586,-117.637642587046,37.7557860322865,2019,32,NV,-119.792,39.524
6880002,89448,59537.101313836,-119.938550200102,39.0007315923111,2019,32,NV,-119.792,39.524
6880002,89101,553951.034320977,-115.12171367471,36.1726012231534,2019,32,NV,-119.792,39.524
6880002,89412,156398.306642806,-119.47845388617,40.9099968610384,2019,32,NV,-119.792,39.524
6880002,89129,538549.089540973,-115.290867735118,36.2305622631297,2019,32,NV,-119.792,39.524
6880002,89178,556169.431525226,-115.28187867555,36.0139494763084,2019,32,NV,-119.792,39.524
6880002,89449,62285.3170174124,-119.916149236068,38.972168006335,2019,32,NV,-119.792,39.524
6880002,89183,565827.729707062,-115.146748242355,35.9994764919515,2019,32,NV,-119.792,39.524
6880002,89706,37505.9573495356,-119.744984760845,39.1886660618687,2019,32,NV,-119.792,39.524
6880002,89704,26442.1602229224,-119.789426574735,39.2862086267902,2019,32,NV,-119.792,39.524
6880002,89419,140236.673361584,-118.418050755449,40.2158397085137,2019,32,NV,-119.792,39.524
6880002,89460,69600.1730553626,-119.748482704308,38.8989803934312,2019,32,NV,-119.792,39.524
6880002,89040,572942.484890437,-114.453388524957,36.5434403054866,2019,32,NV,-119.792,39.524
6880002,89433,8134.77585274533,-119.773112732278,39.5956938936155,2019,32,NV,-119.792,39.524
6880002,89703,38972.6788431638,-119.781816502527,39.1735993071565,2019,32,NV,-119.792,39.524
6880002,89113,553579.870253826,-115.261641371407,36.062501500093,2019,32,NV,-119.792,39.524
6880002,89161,544613.736086939,-115.407556703822,36.0603928408868,2019,32,NV,-119.792,39.524
6880002,89130,540898.338987883,-115.226411398647,36.2541134066302,2019,32,NV,-119.792,39.524
6880002,89410,68294.5248238319,-119.703548707987,38.9136482523847,2019,32,NV,-119.792,39.524
6880002,89021,567420.816879253,-114.475538481709,36.6026211699455,2019,32,NV,-119.792,39.524
6880002,89411,55724.7495705218,-119.831380967094,39.0237841865639,2019,32,NV,-119.792,39.524
6880002,89134,539668.449984568,-115.307475740342,36.2024643900568,2019,32,NV,-119.792,39.524
6880002,89017,453904.131079796,-115.220985385895,37.552730722285,2019,32,NV,-119.792,39.524
6880002,89119,558831.593838577,-115.134828015079,36.098480634692,2019,32,NV,-119.792,39.524
6880002,89106,549965.815844716,-115.166460597032,36.1866994797701,2019,32,NV,-119.792,39.524
6880002,89010,253369.474574337,-118.057309039085,37.6923214111411,2019,32,NV,-119.792,39.524
6880002,89043,496090.3128052,-114.423665713722,37.9795979753351,2019,32,NV,-119.792,39.524
