GEOID_ZCTA5_20,lat_mean,lon_mean
32601,29.6488890352142,-82.3296722455419
32609,29.6993340051592,-82.308250773163
32641,29.644639413956,-82.2817436780845
32608,29.6120314971408,-82.3944902267786
32612,29.646310348249,-82.350466068419
32607,29.6431767320386,-82.4044874456143
32603,29.6505038189317,-82.3478780369672
32610,29.6404495221502,-82.3443715186331
32605,29.6799200072498,-82.3667760664358
32606,29.6810126383763,-82.427086569111
32653,29.7182245540257,-82.3887000586988
32615,29.7876914390585,-82.4888646029566
32643,29.8244155896694,-82.6146711782553
32658,29.8485237899021,-82.406977547394
32616,29.7840904639821,-82.4962091787013
32694,29.7842798106316,-82.1520516420855
32631,29.7155506606396,-82.0991932084048
32666,29.7315674051769,-82.0162517688373
32640,29.5953846713825,-82.0468108595846
32044,29.858910651986,-82.1588972415034
32622,29.8870310733756,-82.316130156319
32667,29.4884466539596,-82.2912481706405
32669,29.6503797403448,-82.5619156684485
32618,29.535876984557,-82.5270446045337
32063,30.2789978171053,-82.1310013575146
32234,30.2187239556967,-81.9804286321458
32040,30.2914275054849,-82.1993064423946
32087,30.3059189295319,-82.3001073253153
32072,30.2070194211847,-82.4370644021764
32466,30.3409743793219,-85.5288102327126
32409,30.334012413451,-85.6522908021717
32413,30.242101397063,-85.9063190740372
32437,30.432760458744,-85.8945007581383
32462,30.5893190475646,-85.7834649241048
32407,30.1954850465401,-85.8043842067528
32438,30.4999574233458,-85.4217630792064
32428,30.6529762234912,-85.5821097930433
32404,30.1851330148293,-85.5672000054211
32456,29.8286706213698,-85.3212546423268
32410,29.9414485128875,-85.3999396492456
32403,30.0849843232519,-85.6231427054127
32401,30.1611732282448,-85.6496224083962
32405,30.1966093304964,-85.6688513746463
32444,30.2332284851407,-85.6446076853228
32408,30.1618249304773,-85.7618093258014
32091,29.956029396153,-82.1247260940362
32026,30.0642994084005,-82.1934822065894
32054,29.9967585322048,-82.3947529987476
32656,29.7959521901601,-81.9928534894801
32058,30.049666472509,-82.0889061235492
32083,30.0678771033114,-82.2007317056377
32754,28.7012033872361,-80.8780360265861
32775,28.767081119387,-80.8765628087824
32796,28.6275001101132,-80.8434640913194
32780,28.5659362168639,-80.8210259825599
32927,28.4708558391073,-80.7990603450468
32926,28.3902446120118,-80.7905904879273
32959,28.4451197239725,-80.7638048809168
32922,28.3688388145836,-80.7465261418532
32955,28.3037543532842,-80.730395681381
32940,28.228597165236,-80.7084305085639
32934,28.1489666597104,-80.6913433399257
32935,28.1423589727389,-80.6536735138434
32904,28.0663782421907,-80.6686663642328
32901,28.065802261898,-80.6207411983109
32905,28.0282709504673,-80.609097986984
32907,28.016225434386,-80.6809614130431
32909,27.9550046398432,-80.6474246727129
32950,27.979296703778,-80.5845473459697
32949,27.9216140327273,-80.5445183891892
32976,27.8791615085318,-80.5160535668676
32948,27.7676007810912,-80.5982396227071
32951,28.0071839335832,-80.5311591287317
32903,28.1114861381269,-80.5788858621353
32937,28.1731228709278,-80.5983322075324
32925,28.2430277884864,-80.6053495111878
32931,28.3307822136146,-80.611952437576
32920,28.3915709463796,-80.6041699045686
32952,28.3405804250804,-80.6757412759009
32953,28.4025452235698,-80.7034728149458
32899,28.5947518463743,-80.6357009507567
32908,27.971573220096,-80.6889227207483
33441,26.3091836978142,-80.1000647144961
33064,26.2790363969067,-80.1156539336314
33442,26.3120932373464,-80.1454943075984
33073,26.301053191468,-80.1855375895829
33067,26.3005420266946,-80.2201591091127
33076,26.3134433222611,-80.2748947917638
33062,26.2379595401484,-80.0933045946312
33063,26.2526880484619,-80.2111136223757
33065,26.271956956821,-80.2565357459694
33071,26.2438386420583,-80.2649869186076
33068,26.2149691301338,-80.2202366569312
33321,26.212710943422,-80.2674733340406
33060,26.2303799347612,-80.1243564661634
33069,26.2277550401533,-80.1651636529103
33066,26.2543078111239,-80.1779500428122
33308,26.1895339823281,-80.1070327428869
33334,26.1826210917055,-80.1353094009902
33306,26.1655888013538,-80.1128042935502
33304,26.1377199673867,-80.125392343703
33305,26.1537883463822,-80.1244427028553
33311,26.1435760531145,-80.1732615733002
33313,26.1518140803723,-80.2239469986897
33312,26.0941900486816,-80.1816489082379
33317,26.1129306397325,-80.2243994176824
33301,26.1218133692435,-80.1332020027201
33316,26.1043575291112,-80.1247515972751
33315,26.0990971499311,-80.1546011982672
33309,26.1814562223449,-80.1774899389067
33319,26.1818234908467,-80.2252708542142
33351,26.1777070018623,-80.2730510277197
33323,26.1575026051577,-80.312834579797
33325,26.1125548342109,-80.3231547427818
33322,26.151981216495,-80.2745177389957
33324,26.1151801299565,-80.274108028981
33388,26.1171666805228,-80.252809331741
33314,26.0687708450007,-80.2257904116506
33328,26.0663666522192,-80.2699720332648
33330,26.0613726749648,-80.3169960138439
33326,26.1146442900365,-80.3776659088057
33331,26.0587769171778,-80.3681609833788
33332,26.0641965380446,-80.4033862106503
33327,26.119374759713,-80.4126630567915
33026,26.024431026971,-80.295364468499
33024,26.0262044771784,-80.2419107453233
33004,26.0466809934773,-80.1430168553896
33019,26.0093368596667,-80.1222657968299
33020,26.0160149720878,-80.150708595803
33022,26.0138481287903,-80.1440660917571
33021,26.0213173583296,-80.1884464420517
33023,25.9876532346622,-80.2147956219717
33009,25.9862254954469,-80.1395105491757
33029,25.9988357028925,-80.3985653593947
33025,25.9910594069232,-80.2804237462454
33027,25.982695576488,-80.3400612158182
33028,26.0186790577292,-80.3491771294605
32424,30.4347617915085,-85.0624918999769
32442,30.7034956349667,-85.0113080936168
32421,30.534694821791,-85.176382509441
