GEOID_ZCTA5_20,lat_mean,lon_mean
02657,42.0539074279413,-70.1861904923411
02663,41.9105047070026,-69.9966610525996
02667,41.924365007808,-70.0168702590812
02652,42.0311564916165,-70.0846137923189
02666,41.9963059929732,-70.0579967644332
02642,41.8412599781035,-69.9854311444999
02653,41.7786787032736,-69.9810127633726
02643,41.78796866836,-69.9396844402407
02633,41.6886724377491,-69.9822284377591
02650,41.7024676327754,-69.9665877638654
02659,41.6816655294948,-70.0227928101398
02631,41.7482646245536,-70.0700958883574
02645,41.7021191900032,-70.0593734376029
02646,41.6711547772108,-70.0742478492271
02639,41.666479165578,-70.132799179137
02671,41.6673520089615,-70.1129008831553
02638,41.7313225901205,-70.1894935950737
02660,41.7092833603988,-70.1582665685461
02641,41.7516395328454,-70.1543605577103
02670,41.6619014506849,-70.1674250874581
02675,41.7056392507525,-70.2231818510962
02664,41.6733509788083,-70.196757060841
02673,41.6611707427732,-70.2392646951568
02601,41.6554141120706,-70.2990830176549
02637,41.7044153201889,-70.2724947966757
02630,41.6982939870756,-70.2994505478539
02668,41.701282145455,-70.375703469403
02537,41.7251473072114,-70.4442463179528
02647,41.6327792794955,-70.305462259782
02672,41.6364804363484,-70.3201602824646
02632,41.661718903592,-70.3502439342174
02648,41.6683144710404,-70.4162816743181
02655,41.6393767085606,-70.3845475225864
02635,41.6308080322978,-70.4417042943672
02562,41.7907275060061,-70.5333938646395
02563,41.7164962687246,-70.4757890960424
02644,41.6833263068493,-70.5123702865009
02532,41.7461522576798,-70.6049163132094
02561,41.7699911019462,-70.5347021224646
02553,41.7153967466388,-70.6141958111984
02559,41.6933945945563,-70.6090972627634
02534,41.6663508051275,-70.6141407697488
02542,41.6646875406587,-70.5774571329234
02649,41.623237404806,-70.4867636599166
02556,41.640481805642,-70.6235513144228
02540,41.5654378076622,-70.6207859708819
02536,41.5883046257689,-70.5651380528747
02543,41.5264849918923,-70.6648888061449
01201,42.4530678034222,-73.2486269394878
01237,42.5345307669593,-73.2395064749412
01224,42.5077575004398,-73.1977748339542
01226,42.471168019606,-73.1638982459895
01240,42.3671812058752,-73.2720627557233
01242,42.3340543771496,-73.2486991659432
01238,42.3053730287755,-73.2458237317369
01260,42.2729368715828,-73.2772516666354
01267,42.7045893226713,-73.207899110807
01247,42.6990146566189,-73.1086008000056
01220,42.6232186328941,-73.1174421977134
01225,42.5620967524769,-73.1541103270794
01262,42.2987985696341,-73.3169169599363
01229,42.2868272926752,-73.3453960155687
01236,42.2559821511675,-73.3718534919509
01230,42.1929735277481,-73.3638654166284
01257,42.1016236612922,-73.3638504140448
01222,42.0598351914072,-73.3185621441143
01343,42.6625434188616,-72.9984510642115
01256,42.5776349774789,-73.0186370309835
01070,42.5175378804572,-72.9202471464106
01270,42.5067698432523,-73.0486930147865
