"","GEOID_ZCTA5_20","lat_mean","lon_mean"
"1","17372",40.0057145376029,-77.1102872104814
"2","17324",40.03916425994,-77.1945863509606
"3","17019",40.1016949222071,-77.0276933233914
"4","17316",39.9631907839611,-77.0081247445055
"5","17350",39.8737505577792,-77.0591076560849
"6","17304",39.976829874443,-77.2287635722183
"7","17325",39.8318696309985,-77.2191604540258
"8","17307",39.9339708748485,-77.2869222554766
"9","17306",39.9832887220888,-77.2491329040802
"10","17353",39.884273285602,-77.3817727957018
"11","17222",39.8990525759546,-77.5342033572039
"12","17303",39.9248395459323,-77.2981487802086
"13","17343",39.8687716240056,-77.3248765276024
"14","17331",39.7931900604755,-76.9787089024854
"15","17340",39.7484294087996,-77.0985516514045
"16","17301",39.8891706537338,-76.9826154628212
"17","17344",39.8049778787506,-77.02000082515
"18","17320",39.7584526750198,-77.3792968838515
"19","15219",40.4461830035309,-79.9765898481336
"20","15282",40.4357199134276,-79.9919254671561
"21","15213",40.4438050335696,-79.9538885714814
"22","15222",40.4461978585591,-79.9947532703126
"23","15201",40.4744668277109,-79.9526426820478
"24","15260",40.4444245263611,-79.9526073126993
"25","15224",40.4634857654979,-79.9462092385583
"26","15232",40.4533109397153,-79.9319398858646
"27","15206",40.4678967539238,-79.9203272377776
"28","15208",40.4536164982619,-79.8997470466612
"29","15235",40.4612509465062,-79.8252360174122
"30","15221",40.4372434895731,-79.869573249672
"31","15217",40.4320309274014,-79.9243774478507
"32","15218",40.4248015036884,-79.8877755502582
"33","15207",40.4019152877674,-79.9332571373568
"34","15203",40.4260322490749,-79.9762325627772
"35","15210",40.4073584394883,-79.9882349206961
"36","15211",40.4289954458365,-80.0121909328868
"37","15220",40.4139239247964,-80.0518991465052
"38","15226",40.3942522035984,-80.0157308363538
"39","15216",40.3988763832653,-80.036312452259
"40","15204",40.4552505628941,-80.0611299246251
"41","15212",40.4690685296878,-80.0133519542852
"42","15214",40.4828574179866,-80.0132509693849
"43","15205",40.437152847978,-80.0790042931081
"44","15227",40.3749642452981,-79.972779033408
"45","15120",40.3936132979981,-79.9043893056807
"46","15234",40.367919871221,-80.020458386543
"47","15065",40.629526276403,-79.7240725540102
"48","15014",40.6085318856369,-79.7413781435457
"49","15084",40.6191959708551,-79.7893703059035
"50","15030",40.581981561786,-79.7799582116025
"51","16055",40.7146563983664,-79.7486947829094
"52","15076",40.6105121128505,-79.8364827658822
"53","15044",40.6335564097357,-79.9564534956549
"54","15006",40.6321985072293,-79.8787102861911
"55","15024",40.571177088606,-79.8367381485634
"56","15101",40.5724438340258,-79.9618379373873
"57","15007",40.6513337361729,-79.9314421382611
"58","16059",40.6948005217644,-79.9408058338129
"59","15090",40.6212085956495,-80.0637852096478
"60","16046",40.6905061079402,-80.0435836805046
"61","15015",40.6364821021155,-80.0831850194686
"62","15005",40.6455447908834,-80.1927071151343
"63","15086",40.6550480449195,-80.0788692025344
"64","15143",40.5650055513708,-80.1443561193342
"65","15237",40.5516677499845,-80.0375168089035
"66","15116",40.53787756992,-79.9646408725089
"67","15238",40.5240323178914,-79.876909658408
"68","15051",40.5673631478171,-79.8618009489435
"69","15075",40.5862817044156,-79.8265312900047
"70","15049",40.5533727062517,-79.804466020729
"71","15144",40.5439461805619,-79.7839162672654
"72","15215",40.5000114671775,-79.915463669881
"73","15223",40.5050054301155,-79.9525471872296
"74","15209",40.4977744822637,-79.9738265549519
"75","15229",40.5203198161097,-80.0356564802856
"76","15202",40.501385234999,-80.0656594809932
"77","15003",40.5947635270891,-80.2200053361715
"78","15056",40.5657150048032,-80.2090815637094
"79","15046",40.5557230668837,-80.2311091553554
"80","15108",40.5065200125414,-80.1892736064993
"81","15026",40.5049466683496,-80.3481673965496
"82","15126",40.4515609790301,-80.2423276122934
"83","15071",40.4189752494116,-80.1944832548728
"84","15275",40.4524425122333,-80.1841140556412
"85","15017",40.344875911921,-80.1205896914814
"86","15064",40.3534107742397,-80.14656786287
"87","15057",40.3640666071053,-80.2165146510774
"88","15031",40.3480981189626,-80.1604101164824
"89","15142",40.386761099514,-80.1183966588087
"90","15321",40.3221052518662,-80.1890776423833
"91","15082",40.3804424246576,-80.2111730278147
"92","15106",40.4045251383385,-80.0944088182262
"93","15136",40.4703332046971,-80.0928855225043
"94","15225",40.5132271614154,-80.1351663535268
"95","15243",40.37494003742,-80.072396112394
"96","15241",40.333125391733,-80.0799163602288
"97","15228",40.372519690198,-80.0440386954895
"98","15102",40.3211568657973,-80.0398915783221
"99","15236",40.3434593805508,-79.9803796151648
"100","15129",40.2924335611193,-79.9987458412348
"101","15122",40.3659728778443,-79.8938618530055
"102","15110",40.3717038049434,-79.8536975562446
"103","15034",40.3512847739969,-79.8907765737251
"104","15025",40.2992666470507,-79.9247874131027
"105","15123",40.3481862519955,-79.9348281283475
"106","15332",40.2573229850204,-79.9875990509243
"107","15037",40.2648855493207,-79.8530473353462
"108","15063",40.1912052281171,-79.9243193203175
"109","15020",40.2314318602927,-79.9454177647025
"110","15018",40.2659096463191,-79.7965380554597
"111","15083",40.2395464929097,-79.7968369846654
"112","15089",40.2154878620058,-79.7564105163119
"113","15135",40.3026825157275,-79.8128540389603
"114","15047",40.3121896253522,-79.7958628159099
"115","15133",40.3321954071388,-79.8657336445128
"116","15045",40.3266033323963,-79.8883834399575
"117","15132",40.3414572787518,-79.8437631726542
"118","15131",40.3413278310691,-79.8093791844819
"119","15137",40.3768405470254,-79.8118109606574
"120","15035",40.3838334354029,-79.8081730817435
"121","15148",40.3937491117097,-79.8040731679004
