GEOID_ZCTA5_20,lat_mean,lon_mean
97814,44.7844380835997,-117.842300819261
97877,44.7565535758301,-118.257137451776
97837,44.5092928024153,-118.042029583199
97884,44.4622175302345,-118.203246444575
97869,44.4603739478328,-118.700227145819
97819,44.4917262583019,-117.774464953839
97867,45.0289219963842,-117.94067156161
97833,44.9158500647689,-117.976410184703
97905,44.5719915624789,-117.443540268058
97907,44.3567891648573,-117.267281846555
97840,44.9509691737813,-116.894232899593
97834,44.8980659268614,-117.107210210404
97870,44.7779019038362,-117.183078263684
97333,44.5445816749176,-123.280123956161
97370,44.5477271727678,-123.382576016546
97330,44.5925188716901,-123.271957081113
97321,44.6420191554262,-123.115278484907
97361,44.8394884746537,-123.245075320534
97326,44.6315940190284,-123.606446499093
97324,44.3702022636687,-123.633741750627
97456,44.3282977513729,-123.326417618759
97448,44.2042349588822,-123.229688399625
97331,44.563240743695,-123.278373983501
97034,45.4092230929276,-122.683033085827
97035,45.4163830753021,-122.72455465963
97219,45.4576609761951,-122.708393172442
97068,45.3643115456248,-122.647792498395
97222,45.4427606859687,-122.614527380459
97202,45.4833958244563,-122.638602960126
97206,45.4840143198903,-122.598506770666
97267,45.4079492671797,-122.612967586972
97086,45.4428404339852,-122.538524227627
97027,45.3876592337844,-122.5937864931
97015,45.4184980777722,-122.533575816354
97045,45.3359037796671,-122.575368440086
97062,45.3741857621453,-122.767355602901
97070,45.3073887843863,-122.769990946234
97140,45.3558340278768,-122.849918658489
97132,45.3081524616515,-122.966148447255
97002,45.2372388857925,-122.788412817896
97013,45.2541184132916,-122.683801160674
97004,45.2606693202878,-122.482209404101
97023,45.2847860002645,-122.319462004114
97089,45.420224157664,-122.460829371523
97009,45.4281688852441,-122.338690671331
97055,45.3896860894492,-122.246104795871
97080,45.4835515687745,-122.418657698199
97022,45.3499710226565,-122.340722111149
97017,45.174696241391,-122.415174286997
97042,45.2069703885699,-122.544773979115
97038,45.138237640574,-122.577347638449
97032,45.1834346943923,-122.798566434079
97071,45.1452974534915,-122.853645730529
97362,45.0694730111428,-122.790535872694
97375,45.0087574697912,-122.641388367899
97011,45.3715258837876,-122.015170431159
97067,45.3418743078327,-121.968803464091
97049,45.3598015138985,-121.956932461724
97028,45.2957217867267,-121.747768585523
97019,45.5153857704402,-122.266173276355
97103,46.1675814718302,-123.779849743047
97121,46.1956927133406,-123.95249487614
97146,46.1398830209163,-123.925600364648
97138,45.9884545390338,-123.886509349999
97110,45.8923149073699,-123.958555728145
97145,45.8671881269632,-123.959033054505
97102,45.8075628720703,-123.959718616856
97131,45.7156632919242,-123.886165733649
97016,46.1004448338056,-123.212642330327
97048,46.068893667308,-122.97140919141
97064,45.8629755168468,-123.199297774837
97054,45.9469190520994,-122.908606468497
97051,45.8616828019043,-122.831894813336
97056,45.7599037477906,-122.890243104572
97053,45.8238068980796,-122.868930723503
97018,45.8943001434509,-122.814257626589
97231,45.6291679763145,-122.833334093713
97449,43.5799976700928,-124.166329342563
97459,43.4257288476917,-124.224297835407
97420,43.361640538253,-124.234474540275
97423,43.1796316228512,-124.182969953584
97458,43.0645243814885,-124.112102076893
97411,43.1098649180305,-124.401983376876
97450,42.9128217305063,-124.441497287452
97414,42.9907068499278,-124.128296509388
97466,42.8831779975947,-124.073076603145
97406,42.5614578766951,-124.054620640134
97754,44.2910241147729,-120.827072484005
97760,44.4023077294301,-121.241063123981
97756,44.2735441708016,-121.201339374285
97753,44.2304472245002,-121.007763001625
97751,44.1371996990478,-119.846772799624
97752,44.1281263679362,-120.29882381085
97701,44.0787992037374,-121.263062272915
97444,42.4326439385831,-124.40039697259
97476,42.8341180398933,-124.471160598251
97465,42.7537277521236,-124.488812468973
97415,42.0632831361782,-124.273016101732
97712,43.7188655009302,-120.307823059026
97702,44.0226891740353,-121.309368506324
97739,43.6901094949139,-121.525080602932
97707,43.8413687765049,-121.464006873104
97759,44.308383691234,-121.535273263107
97703,44.0951968076927,-121.336885774446
97709,43.8953719658187,-121.858958938529
97467,43.6951852118154,-124.105872229793
97493,43.8962980172784,-124.066450669999
97441,43.7334609335686,-124.109832013534
97436,43.6366131392393,-123.593036896657
97473,43.6693835851516,-123.81024644765
97424,43.7839566053938,-123.057229278423
97435,43.6729944734532,-123.3205808737
97499,43.6025309214947,-123.272318747295
97462,43.4583276923628,-123.33951198957
97486,43.3918883931471,-123.53317062523
97479,43.3910699409966,-123.30425977481
97471,43.2124072242458,-123.404999043178
97470,43.2292515795555,-123.321242769292
97495,43.2800475072322,-123.344525424758
97494,43.3299828215197,-123.327553070276
97447,43.3169310272786,-122.90660620153
97443,43.2794801110001,-123.06482813305
97731,43.1721583804937,-121.858331438095
97457,43.0160015327363,-123.290175260296
97496,43.1096831924143,-123.424668702684
97432,43.1047727690862,-123.429245241277
97481,43.1078143973892,-123.550057962762
97416,43.0425589986905,-123.679572935579
97469,42.9385808786812,-123.364938464603
97417,42.934427470868,-123.26569894227
97484,42.9157885413208,-122.895830231717
97429,42.9590036592869,-123.088629237306
97410,42.7997281283907,-123.198005683166
97442,42.748053747111,-123.402634084925
97812,45.6799153394519,-120.211534114913
97843,45.508822482477,-119.848771627532
97823,45.232826077521,-120.184819075412
97830,44.9827645840537,-120.177516596224
97856,44.7504252194822,-119.109108645311
97864,44.8109051092685,-119.421566132804
97848,44.7311749215569,-119.573426458053
97865,44.4149131905206,-119.135733380801
97880,45.1271010424811,-118.935791989758
97817,44.6388158639732,-118.648780651257
97845,44.413629125257,-118.956113937983
97820,44.3529764677328,-118.979078368679
97825,44.4562254327178,-119.541251422197
97873,44.1362283427174,-118.966947779076
97738,43.5591915493877,-119.090272411008
97720,43.577592289657,-118.994215069069
97758,43.4830121968547,-119.655228198913
97904,43.8420893607031,-118.44797221121
97732,43.4133609897737,-118.562235782929
97721,43.0455938629588,-118.601911009212
97722,43.0061536235596,-118.706209246963
97736,42.7326860910342,-119.012164221186
97710,42.1861055310881,-118.52413265988
97014,45.6665380603808,-121.889891321721
97031,45.6766742930385,-121.539878443158
97041,45.5317106914954,-121.587016850191
97501,42.3178490504909,-122.884316212401
97502,42.3845617702312,-122.921104524464
97504,42.337621947276,-122.839382065443
97535,42.2719196035748,-122.816818620314
97530,42.2649423714803,-123.014363927656
97503,42.4503344635808,-122.844600405577
97525,42.4291477331531,-123.07865671134
97524,42.4783467977285,-122.789393436684
97540,42.2369589642553,-122.786046731149
97520,42.1886628519098,-122.689154660756
97536,42.7372037538958,-122.524129063584
97541,42.6792307882722,-122.778532446212
97522,42.5409959050304,-122.550823371135
97539,42.6135981702829,-122.814980014199
97537,42.4922008027687,-123.16177966981
97526,42.4622985737377,-123.343715096078
97497,42.6589003792371,-123.379501322612
97527,42.4042490176159,-123.353630908211
97761,44.7879760141407,-121.285217035231
97730,44.4496272820055,-121.655507669263
97741,44.631522119493,-121.126221215263
97711,44.745382328313,-120.718563206142
97734,44.5187140117238,-121.222502948972
97532,42.5321904566988,-123.441129615336
97543,42.3778558663798,-123.552001649595
97544,42.227498645942,-123.283042948009
97538,42.267367444003,-123.568784816633
97531,42.1988161748877,-123.648310835707
97523,42.135455465279,-123.622666205636
97534,42.0583182079643,-123.710794189361
97737,43.5167457945694,-121.637649774143
97733,43.4519161411965,-121.765765107488
97604,42.8896585093101,-122.135625499297
97626,42.7083674649538,-122.013551587556
97624,42.5641515981237,-121.804305267195
97621,42.4675187164837,-121.265689795611
97622,42.3956575054342,-121.045441740897
97639,42.4384647467651,-121.470409175021
97623,42.2407165233539,-121.391438525593
97601,42.230028576395,-121.807296666935
97627,42.1195631334384,-121.937753722338
97603,42.1896246969636,-121.722950850004
97625,42.2631792091249,-121.549652039501
97632,42.0205933625447,-121.415121109915
97633,42.0268023074009,-121.586089792756
97634,42.1275271720841,-121.811196684892
97630,42.1923802185508,-120.380819205205
97640,42.9308158900983,-120.757448830532
97636,42.6818727626839,-120.553742701606
97620,42.1661502651345,-119.923425171631
97637,42.4375717239884,-119.904416508369
97641,43.2587387259927,-120.681018107653
