"","GEOID_ZCTA5_20","lat_mean","lon_mean"
"1","12204",42.6844240366258,-73.7357642234131
"2","12207",42.6543300903611,-73.7515201003699
"3","12210",42.6574070781718,-73.7594916062302
"4","12206",42.6699077917982,-73.7773340833844
"5","12205",42.7149581164868,-73.819942987407
"6","12211",42.7087134490911,-73.7635750873391
"7","12203",42.6766036451654,-73.8258571554183
"8","12222",42.6860689620743,-73.8257076148027
"9","12226",42.6792959042106,-73.8098699523444
"10","12202",42.6412992894542,-73.7628105045832
"11","12208",42.6558983381428,-73.7951883207565
"12","12159",42.6508049621922,-73.8717036355128
"13","12209",42.6417481537144,-73.7849532413285
"14","12047",42.7768335529691,-73.7145907934179
"15","12183",42.7425786924256,-73.6928279908198
"16","12189",42.7326526941042,-73.7143211055146
"17","12110",42.7483128051511,-73.7640026256172
"18","12309",42.7987452595829,-73.8789414568922
"19","12304",42.7832419154432,-73.9082850968737
"20","12303",42.768555761137,-73.9377472118626
"21","12054",42.6155899421734,-73.8360493776815
"22","12077",42.5955703129083,-73.796996375539
"23","12158",42.5543746604833,-73.8181821815751
"24","12161",42.5333247590406,-73.8451895250879
"25","12143",42.4744406169586,-73.8245260241152
"26","12067",42.5646467394242,-73.9158894126429
"27","12045",42.4739977280622,-73.7948512257769
"28","12046",42.481871927493,-73.9037378967363
"29","12041",42.571682155819,-73.960653195878
"30","12007",42.4828794408075,-73.9302907991079
"31","12087",42.4300292603304,-73.8868749830589
"32","12193",42.518775131885,-74.0407880669885
"33","12186",42.6418138435841,-73.9427395633279
"34","12009",42.7033268892575,-74.0115417481024
"35","12306",42.7888769574777,-73.9829591800487
"36","12085",42.7046999668937,-73.9677964670542
"37","12084",42.696554406719,-73.8979842874564
"38","12053",42.754962905262,-74.1833037189174
"39","12023",42.611548733976,-74.1479286887689
"40","12157",42.664739343408,-74.3013584583928
"41","12059",42.6233732850643,-74.0563744110479
"42","12122",42.5670599257366,-74.3204753297194
"43","12120",42.4507997423185,-74.1318438478415
"44","12469",42.4416297683687,-74.2243238154863
"45","12460",42.4164359068597,-74.1606457388984
"46","12083",42.4248556378465,-74.0353684950486
"47","12147",42.5116094331335,-74.1468432286136
"48","14727",42.2056152219548,-78.287318173866
"49","14807",42.4159646261973,-77.6945863679128
"50","14437",42.5697615202347,-77.7067283613092
"51","14822",42.4536667092715,-77.8006374698059
"52","14884",42.4742371367429,-77.88735051764
"53","14836",42.5315458178474,-77.9308059372645
"54","14709",42.3281175330719,-78.0042495377839
"55","14804",42.3130039569002,-77.7885172710851
"56","14843",42.3279576744381,-77.656423315308
"57","14536",42.5431105662578,-78.0728782112654
"58","14735",42.4616820662026,-78.1107856240193
"59","14065",42.4891189494047,-78.3433654176995
"60","14024",42.5772514922785,-78.2488204844002
"61","14029",42.4755622657245,-78.2601706214966
"62","14060",42.439060235412,-78.3249528869661
"63","14744",42.4260256980057,-78.1755261557299
"64","14717",42.3725026771126,-78.1785621876072
"65","14777",42.3904728588813,-78.2434681391865
"66","14711",42.3282694282104,-78.1301621802784
"67","14714",42.2790008741695,-78.2339501321441
"68","14739",42.1998766978565,-78.1451955234798
"69","14737",42.3369770432892,-78.4417267453017
"70","14813",42.2294095476195,-78.0195932577645
"71","14880",42.1679248047457,-77.9904596158394
"72","14806",42.1586652088773,-77.7933437515868
"73","14895",42.1087921022154,-77.9405054356253
"74","14803",42.256436537241,-77.7778872715287
"75","14802",42.2552433268591,-77.791985232212
"76","14897",42.0328950723028,-77.788050445699
"77","14877",42.0771029867502,-77.6720400927419
"78","14708",42.0109611511364,-78.0582131571339
"79","14707",42.0833215513647,-78.0630794466661
"80","14715",42.0725318860079,-78.1587027561001
"81","14774",42.089302052346,-78.1515612340117
"82","14754",42.0224507637794,-78.2026665177687
"83","14721",42.0121021241681,-78.2679701675504
"84","14770",42.039910033111,-78.3175960556166
"85","14846",42.5412921340012,-77.997601437651
"86","11370",40.7648408050453,-73.8897940096147
"87","10473",40.8187181723059,-73.8593965793613
"88","10454",40.8083969734474,-73.9195334534972
"89","10455",40.8152198250036,-73.9074569574774
"90","10472",40.8297232513375,-73.8703895785329
"91","10451",40.8220400003853,-73.919968593287
"92","10453",40.8518727851689,-73.9124609132908
"93","10460",40.840424109773,-73.8802257605685
"94","10452",40.8377303621614,-73.921621021259
"95","10456",40.8309964695345,-73.909244390872
"96","10459",40.8251751423299,-73.8942371364754
"97","10465",40.8259357315187,-73.8193335942249
"98","10462",40.8429412511938,-73.8595176748804
"99","10474",40.815861528566,-73.8871428169455
"100","10461",40.8462649924535,-73.8404131008749
"101","10457",40.8477898667891,-73.8993750760614
"102","10458",40.8631855999524,-73.8891379627262
"103","10468",40.8665226795176,-73.9000837333851
"104","10463",40.8808144268628,-73.9061333844978
"105","10469",40.8704774297508,-73.8490666260372
"106","10471",40.9015705080905,-73.9036372249004
"107","10475",40.8735457680229,-73.8274817458828
"108","10467",40.874096674832,-73.870759455701
"109","10466",40.8907746683707,-73.8496339440485
"110","10470",40.9011085914384,-73.8596201357778
"111","10550",40.9081769988336,-73.8369623515806
"112","10464",40.8481876969934,-73.7874393894843
"113","10803",40.904801974946,-73.8067813817076
"114","13790",42.1257166561626,-75.9659162452127
"115","13905",42.1134516790143,-75.9304029905263
"116","13901",42.1447291262992,-75.886389662155
"117","13904",42.117826403509,-75.8602927083349
"118","13903",42.0801874769723,-75.9010300046058
"119","13777",42.2527323629991,-76.0002900712847
"120","13802",42.2363273894999,-76.0508356222421
"121","13811",42.2266833180702,-76.1687103383516
