GEOID_ZCTA5_20,lat_mean,lon_mean
48742,44.7185392910099,-83.4230481352966
48762,44.8194402826833,-83.4958730989711
49747,44.872351518094,-83.5970548690898
48721,44.8056562915868,-83.3306044664214
48740,44.6553122349218,-83.3470413706853
48738,44.5534524401256,-83.3254330535144
48745,44.5726881580279,-83.4423376016112
48705,44.6813479495687,-83.634587351474
48737,44.5417340807479,-83.7070502988402
48728,44.7459898645176,-83.833124380728
48761,44.4995204770833,-83.8689180840387
48647,44.6726293262334,-84.1359698654971
48750,44.4442194274859,-83.3557695608999
49839,46.6587899088392,-85.9845361201388
49883,46.4142146701494,-85.9743504560493
49884,46.3990596051943,-86.4531460624722
49862,46.4002831906121,-86.6545111760058
49895,46.2494196123172,-86.6450011346711
49806,46.4383877873108,-86.8740548384483
49822,46.4786311706654,-87.0588756438
49885,46.3578285737087,-87.2236460135161
49825,46.3591667820972,-86.9828991693644
49816,46.3122737949115,-86.9214205568831
49826,46.3432863144339,-87.0276020180357
49891,46.2392181418612,-87.0003540332979
49878,45.9307198818178,-86.9218148157908
49423,42.7700087265969,-86.1079330953963
49434,42.7689400028476,-86.2070665290992
49419,42.6773233406811,-85.982938254612
49464,42.8220167925844,-86.0079386435244
49323,42.7229244661837,-85.766903240218
49315,42.8171987478659,-85.7105153344422
49426,42.8751987871391,-85.8703193473831
49328,42.6350805436244,-85.761557407159
49316,42.8119905380004,-85.5595132962296
49348,42.682087608271,-85.6174189255107
49333,42.7076852109288,-85.4655371507459
49335,42.7441516951942,-85.6679499030349
49344,42.592810713734,-85.5717394073799
49010,42.5325992067031,-85.8643751285562
49408,42.583774390196,-86.1357920649766
49450,42.483488052474,-86.0867245927522
49453,42.6640396643913,-86.1789506021694
49406,42.6422303946425,-86.2087549719466
49090,42.3981017175486,-86.2433254370572
49056,42.4013102584402,-86.0616145453183
49026,42.3795557081822,-85.9644473597734
49055,42.3693270022129,-85.8606705785024
49078,42.4583671369528,-85.7094574095051
49070,42.5362110581431,-85.6347678223559
49080,42.4553280390176,-85.6068571018021
49776,45.2507862008464,-83.6951693423981
49746,45.0711532105238,-83.9319676332383
49753,45.046347824287,-83.7460211800408
49707,45.0782475695609,-83.4681626481051
49744,45.0147326085225,-83.6593935371191
49766,44.9199911752084,-83.4581137991961
49729,45.1629585740007,-85.2758249505893
49720,45.2993736189577,-85.237273559869
49622,45.0740500040379,-85.2654360995421
49627,45.108816071094,-85.3556163865516
49648,44.9892372674013,-85.3562410571585
49727,45.1469638651286,-85.1247436578401
49659,44.8936157956641,-85.0472623744765
49615,44.9670610755615,-85.2059058715724
49713,45.2094979000843,-84.8780567588283
49730,45.0308178305499,-84.8686344495327
49611,44.97594637931,-84.9733355082142
49712,45.2152456924908,-85.0158601916061
49676,44.8414723028229,-85.2915486703963
49612,44.8720791621906,-85.2382593615587
49629,44.9018567551443,-85.4038883363484
49690,44.7830569395691,-85.430017750686
48763,44.2606616718902,-83.5613525131339
48765,44.1525022278029,-83.7321139456961
48703,44.0536043952466,-83.6617821563682
48766,44.1213769893719,-83.8537647617124
48659,44.0627132817522,-84.0268585757332
48756,44.205982147453,-84.0135092399481
48749,44.0533038484108,-83.8891492959114
48610,44.151461628343,-84.1355933425441
48658,43.9792653347548,-83.9480267232494
48650,43.8495823747177,-83.993952770383
49962,46.8677326463977,-88.1774524119931
49946,46.772893455429,-88.4128856313753
49861,46.534867341142,-88.1324684416757
49958,46.8411982183883,-88.6466116916717
49908,46.7862014194599,-88.5122162601824
49970,46.5445234173807,-88.5963819710801
49919,46.5555733930726,-88.5318774188375
48849,42.7893906138902,-85.1409796053378
48897,42.7114531743339,-85.1277798012995
49325,42.7594839454007,-85.3045644593115
49058,42.6454440335882,-85.2960378825159
49073,42.5916629717544,-85.116586312502
49046,42.5117920792899,-85.3975096050465
49060,42.4232606852509,-85.395963808145
49017,42.3583619212781,-85.1863939639514
49050,42.50166645244,-85.2480848827481
49021,42.452504260009,-85.0583669474947
48708,43.5818422231384,-83.8759531200847
48706,43.6091105749759,-83.9227321526198
48732,43.6065321157301,-83.820737050301
48747,43.5224224212831,-83.7700706441026
48757,43.4533853593649,-83.6852696805172
48604,43.4817154661704,-83.9547475020991
48623,43.5156581612026,-84.1269938507027
48710,43.5572900673304,-83.9871189794834
48611,43.6169337308974,-84.0902507028382
48642,43.6508637958132,-84.2147031016088
48631,43.6839414178239,-84.0009895609119
48634,43.74750717119,-84.0195506913662
48652,43.8480500318732,-84.1848154501171
48613,43.9412522856891,-84.1258086248718
49650,44.7325574058419,-85.8535921154261
49643,44.6504530226783,-85.8071240504796
49684,44.7719587357103,-85.662491761453
49617,44.6412369979808,-86.0301260389146
49683,44.5241898199903,-85.9371816773701
49640,44.6940671347629,-86.0417254022894
49630,44.8130312669935,-85.9991608153298
49616,44.5949825804402,-86.0946623284141
49635,44.62569951066,-86.2098636353922
49628,44.6191047359503,-86.2299416743373
49613,44.5001759830027,-86.2200106796515
49022,42.1070839022898,-86.42393542935
49085,42.0643834525464,-86.4759673070107
49127,42.0169517228923,-86.5085097432341
49101,41.9512554732472,-86.4876941669177
49103,41.9488073962249,-86.3527742002385
49111,42.0211144515149,-86.2922040445513
49126,42.0391097521026,-86.3749544175318
49084,42.1815045611165,-86.3835034999508
49038,42.2017603909005,-86.3181736652404
49098,42.184535253127,-86.2553945376422
49047,42.0011412256148,-86.1172694627512
49102,41.9538578254214,-86.2747715235076
49120,41.821734281088,-86.2381646410185
49107,41.8371749643357,-86.377886941507
49106,41.9345340930101,-86.5557942758128
