GEOID_ZCTA5_20,lat_mean,lon_mean
80010,39.7380148545078,-104.864530235053
80220,39.7345998518859,-104.915195470074
80045,39.7494020974025,-104.837892619094
80011,39.7373438910088,-104.814610296525
80239,39.7850808879519,-104.82316237774
80137,39.7324725215785,-104.584727071272
80019,39.8051226944262,-104.756115919379
80102,39.7365054989461,-104.441573976989
80642,40.0391414409709,-104.627905141347
80022,39.853656387949,-104.859991026295
80643,40.0748008408502,-104.497598512292
80603,39.9860849944432,-104.737396001906
80701,40.251571686528,-103.801922170538
80103,39.707381113608,-104.196622027851
80654,40.1939620368104,-104.06929254185
80105,39.5818928253202,-104.084292553169
80136,39.7439911200833,-104.325251193732
80233,39.9009166590143,-104.955796065359
80241,39.9290059830494,-104.949003055891
80602,39.9511498233952,-104.921668582001
80023,39.9689932543761,-105.023233654106
80640,39.8951074440141,-104.868640871543
80601,39.9822368873108,-104.792840096167
80216,39.7773581715648,-104.969256549547
80024,39.8443040650718,-104.918411109223
80229,39.8627187380926,-104.959454626627
80260,39.8673097521874,-105.00868881704
80234,39.9125683476741,-105.006890528679
80221,39.8213734552944,-105.010008576786
80031,39.8727013337353,-105.038516399676
80030,39.8301374251084,-105.036794847962
80020,39.9241288823513,-105.062205475933
80003,39.8292011144924,-105.064251678069
80002,39.7949342112025,-105.097569822428
80212,39.7709359480032,-105.046741962067
81136,37.7392696055694,-105.891179671453
81125,37.7583748190704,-106.108805918072
81146,37.6416176635612,-105.796134760804
81144,37.5747503725235,-106.139580653305
81101,37.470395671984,-105.87954982943
80246,39.7013926033538,-104.93130401339
80110,39.6446548340582,-105.006953188101
80236,39.6534907953895,-105.037310217661
80123,39.6168954068772,-105.074218376485
80121,39.6063674524184,-104.955060416133
80122,39.5814586432005,-104.955999250027
80113,39.6475605052074,-104.972067846849
80128,39.5772109348577,-105.082752025322
80120,39.5980424128399,-105.005818738211
80129,39.541027492445,-105.011250213117
80111,39.6097787131664,-104.880652030572
80112,39.5756155719933,-104.874567269936
80237,39.6392805191978,-104.900328162641
80231,39.6714243281282,-104.889051886837
80014,39.66420058789,-104.838116309847
80016,39.5929604100737,-104.726144585298
80018,39.6997374750459,-104.702206360751
80017,39.6962130171186,-104.788252128297
80013,39.6589882012291,-104.776131847884
80230,39.7207721965507,-104.893456873474
80012,39.6989167281989,-104.838751772566
80222,39.6723087545458,-104.927200910654
80247,39.6958376988955,-104.879527297806
80015,39.6230245474163,-104.768519488152
80224,39.6914314671258,-104.911077384809
81147,37.2513142371798,-107.073733851257
81122,37.2713027414268,-107.600896087765
81121,37.022189629402,-107.420721186761
81137,37.1166259369196,-107.641796386749
81128,37.0248569201519,-106.795329171613
81090,37.3598353908129,-102.269565589273
81084,37.5705064034088,-102.428805560134
81041,38.0176639919617,-102.320980957471
81087,37.3751190038855,-102.44567221523
81029,37.1161907532821,-102.530081801567
81073,37.4063348734735,-102.624370043299
81064,37.3318611005802,-102.930902617751
81054,38.0624196067772,-103.213828290788
81092,38.1646078619952,-102.730078557619
81057,38.1277757608257,-102.866711534121
81044,38.0714385053192,-102.951802722669
81052,38.0844528941098,-102.619627334737
81050,37.9860104546406,-103.544620387092
80304,40.0412158548135,-105.278060764808
80302,40.0192793253188,-105.288858520242
80301,40.0485009723709,-105.221208480428
80303,40.0011976074995,-105.232668017559
80310,40.0020481158274,-105.258934975816
80305,39.9811977298499,-105.251835257661
80025,39.9327644752854,-105.278391845336
80503,40.1517588227188,-105.15956400503
80026,39.9952349563794,-105.101134851568
80027,39.9608046611549,-105.148792676864
80516,40.0380352390266,-105.04391907596
80504,40.1642474945581,-105.026519916785
80513,40.3062142640126,-105.098506234204
80544,40.1034316436359,-105.171060866337
80501,40.1753727564504,-105.107844658852
80540,40.2379594118353,-105.306758181979
80510,40.2128685830681,-105.52710546175
80455,40.101896890732,-105.39434757787
80481,40.104876058181,-105.463626348479
80466,39.9665783164826,-105.484903613885
80471,39.9332386987996,-105.426176488477
80403,39.8066721714459,-105.235616026944
80021,39.8838638569558,-105.102254339197
81201,38.5379694596959,-106.016447201281
81242,38.5098053804868,-106.072114199158
81236,38.7115719258145,-106.133275376171
81227,38.5518525832437,-106.291088090888
81211,38.8433827353606,-106.152411027097
80449,38.9297759194576,-105.842991410194
81228,39.0373148088218,-106.276999950527
80802,38.851027776514,-102.175155913561
80810,38.8226564415399,-102.368182932198
80825,38.7868799599646,-102.791941047832
80862,38.887730209634,-103.055230456355
81045,38.5208604660726,-103.152308945281
80452,39.7478308232186,-105.545501308891
80439,39.6403399734475,-105.349419144211
80436,39.7688926560329,-105.613671239746
80444,39.7135697939447,-105.693945099197
80438,39.7603237347745,-105.695691881845
80476,39.693027558153,-105.736280198809
81151,37.2559414141791,-105.853762194357
81140,37.2741979326114,-105.99877576213
81141,37.1724106889802,-105.934936975848
81148,37.1722939901462,-105.985017548373
81120,37.0845053477591,-106.065708181033
81129,37.0979439935278,-106.021684236376
81124,37.2843493532987,-106.1072783807
81055,37.490424851191,-105.028318280088
81133,37.422376242366,-105.375303964022
81152,37.1611128426073,-105.435408113277
81123,37.430399062242,-105.539226576644
81126,37.1625331146169,-105.361693982381
81138,37.0139922563609,-105.624914824958
81076,38.2397531865699,-103.658487825454
81063,38.2178183277746,-103.793889194938
81062,38.1705578498313,-103.950496456434
81039,38.1173062074037,-104.033643322572
81058,38.1084641876818,-103.875330507447
81033,38.1941804663542,-103.857363296753
81252,38.1308659686472,-105.412433227166
81253,38.1987059425316,-105.086223236041
81226,38.3746953359397,-105.115661802143
81069,37.9131287353746,-104.914621115554
81428,38.8641831412444,-107.59589161375
81434,38.9751042636657,-107.413837741949
81419,38.8225584346643,-107.750144962433
81413,38.9130134270749,-107.920401472056
81418,38.8455918029977,-107.96710092277
81410,38.795579602058,-107.976403856761
81416,38.7310562376666,-108.056044338453
81415,38.6934776655478,-107.623401191374
80211,39.7653756527203,-105.020038027479
80214,39.7433292623856,-105.070303551773
80204,39.7345211297835,-105.023872328304
80219,39.6961299935997,-105.03433843575
80226,39.7094480468956,-105.083061968693
80223,39.6995150241417,-105.002863923139
80202,39.7532184993434,-104.998658631571
80210,39.679639351743,-104.964222792376
80205,39.7581284811671,-104.970317603171
80294,39.7497910939167,-104.989708146183
80293,39.746078592333,-104.989719695104
80203,39.7335723807653,-104.981926001315
80209,39.7079863351617,-104.968037550887
80218,39.7330283961767,-104.972377812791
80290,39.7440922502871,-104.986754349876
80264,39.7424774036225,-104.985482346662
80206,39.733210841433,-104.952554440939
80207,39.7585859684935,-104.921884235114
80238,39.7709386456072,-104.884527201146
80266,39.7903679636419,-104.899682392377
80232,39.6893140064119,-105.088237371162
80227,39.6661020045248,-105.08625594358
80249,39.7849981250586,-104.757156139458
80235,39.6479605339805,-105.077113758454
81324,37.7713333317302,-108.918452300833
81323,37.459180539449,-108.523081339451
81325,37.930227877219,-108.89907809587
81320,37.6802281290288,-108.801877682836
81332,37.6928056485691,-108.030110010947
80138,39.5149752184029,-104.719423706805
80134,39.5085425438685,-104.787514349537
80116,39.357126502487,-104.705836904631
80108,39.4398272340363,-104.865532885644
80126,39.5409362222474,-104.961868134991
80130,39.5378717379482,-104.92330485528
80124,39.5401527944224,-104.88931534225
80109,39.3925882843743,-104.897592831373
80125,39.4791150153578,-105.067916056866
80135,39.3578035651866,-105.009647956829
80131,39.4756302849625,-105.00707555698
80118,39.2228941160145,-104.911945027385
80104,39.3610201960558,-104.833299453937
80106,39.0988395733548,-104.573309432423
80423,39.8921071842487,-106.645686510569
80463,39.9321641954426,-106.759330793255
81655,39.6923645588577,-106.695411283202
80426,39.8809664751021,-106.934523981312
81637,39.6413381566789,-106.960826543044
81631,39.6467879423625,-106.820975735467
81623,39.3876890801329,-107.176016537095
81621,39.3700369332639,-107.043222986246
81632,39.64296106365,-106.603375146714
81620,39.6310572478654,-106.514923548577
81649,39.4979344528368,-106.363082076724
81657,39.6342662648306,-106.381579893444
81645,39.5820476888399,-106.424541793521
80101,39.4081934481572,-104.043685922714
80835,39.1555977103958,-104.084096605243
80832,39.1138300170649,-104.127331929157
80828,39.2595492008642,-103.69513047917
80830,39.1105431341968,-103.937377309409
80808,38.9409879010422,-104.336884206486
80833,38.7882686173124,-104.035646381124
80117,39.3419618144636,-104.45572373007
80107,39.4031740931463,-104.589306935398
80831,38.967078458884,-104.57976364628
80909,38.8512559574746,-104.774296645556
80917,38.8866184869926,-104.741605612558
80918,38.9136914042984,-104.773953285211
80907,38.8778405063987,-104.820937538767
80903,38.8383323644672,-104.815687408756
80905,38.8153176623765,-104.832720825134
80904,38.8523920320751,-104.861079348769
80910,38.8146023485856,-104.772528211776
80906,38.7799557378029,-104.818599917613
80926,38.6824716705984,-104.861753736938
80809,38.9091420053407,-104.981636073076
80829,38.8539825913899,-104.908583141677
80819,38.9354425273502,-105.014781050275
80863,38.998257831576,-105.062362814309
80919,38.9264140294769,-104.851941841659
80132,39.0906679971269,-104.843973632447
