GEOID_ZCTA5_20,lat_mean,lon_mean
37830,36.0141813792733,-84.2596063616495
37716,36.1003055934862,-84.1475098224945
37840,36.0324712822185,-84.362196742213
37769,36.212891175876,-84.1460003321359
37710,36.1648156986012,-84.2326233246631
37828,36.195047178674,-84.0725774833532
37705,36.2168757973104,-84.0150842162748
37938,36.0997252372259,-83.9460144737721
37754,36.1246698514712,-84.0336184408679
37849,36.0426156420792,-84.044139725373
37931,35.9709854446414,-84.110959724847
37020,35.6283868113451,-86.4225335845926
37183,35.5087377615159,-86.3182459083727
37018,35.6434787599695,-86.1781387960604
37160,35.4893830193913,-86.4657587068793
37180,35.6139605867553,-86.5763455732864
37153,35.7789004374506,-86.5315358422437
37060,35.74632967987,-86.6380183784653
37034,35.6369360951147,-86.706496925109
37091,35.4709773073767,-86.7805949261552
37144,35.3047855663755,-86.6508613696992
37360,35.4333399532505,-86.2533983975401
37334,35.1135401143266,-86.5687898967346
37388,35.361474285907,-86.2162144324394
38221,36.2265889039938,-88.0611262795581
38333,36.085946032738,-88.0004652542257
38320,36.0555613934192,-88.1036864020524
38341,35.8789761909516,-88.0875807028628
38387,35.8830169391288,-88.307587917209
38380,35.7791175383434,-88.0367673589597
38317,36.0403647803837,-88.2597863869619
37367,35.650117631733,-85.2137093397218
37321,35.497206181865,-85.0061481610366
37338,35.426623951586,-85.177260814891
37379,35.2588607963335,-85.1549257020335
37381,35.687694401924,-84.8476881326969
37332,35.5828293242822,-84.9372461825271
37337,35.776324073332,-84.8651272387114
37327,35.3915269435549,-85.392181616181
38572,35.8644543551729,-85.0839469026221
37701,35.7846912855766,-83.9837598531008
37853,35.8318846383099,-83.9270049288478
37804,35.7791581309641,-83.9205321399673
37801,35.7186654534801,-84.0447532707677
37777,35.8364909869194,-84.0162609263967
37920,35.9216844129263,-83.8851765614513
37803,35.7091355497992,-83.9753105968031
37886,35.7600999364422,-83.8244975561497
37737,35.7569473512428,-84.107996545702
37865,35.867721517726,-83.7532778671173
37882,35.6773768895286,-83.7681489332765
37878,35.6244954840876,-83.944639627534
37742,35.6742858481509,-84.1603257645106
37312,35.212171227287,-84.859990524252
37311,35.1492936462972,-84.8864633198997
37323,35.1209006678969,-84.829087687293
37310,35.2645135190267,-84.7839018639998
37307,35.178778087889,-84.6396408068244
37336,35.3035115930287,-84.9286530995682
37353,35.1139399084427,-84.9843288452952
37362,35.0475242689309,-84.7380037151594
37715,36.5679638426361,-83.9509073350231
37729,36.5181916886432,-84.0412781880912
37766,36.3827135324815,-84.0860083163885
37762,36.5790085657433,-84.1321081365741
37847,36.4400081102588,-84.3410584448172
37819,36.5516423566961,-84.1899066349897
37714,36.2849765033615,-84.2014560403278
37756,36.3748199217564,-84.4281691330906
37757,36.3208490574172,-84.170638145308
37870,36.4699574270002,-83.8335134461876
37095,35.9843776394188,-85.9722042546685
37190,35.8080035270909,-86.0509916549636
37166,35.9340171806048,-85.8052459915168
37110,35.6950321627304,-85.7956600391274
37016,35.9585718830585,-86.1085701275621
37149,35.8097375903455,-86.1963595306868
37118,35.9256958364133,-86.1912365015045
37026,35.701260505362,-86.1048385704901
37357,35.6093510248167,-85.9191677603269
38342,36.0690667719834,-88.2869084768577
38318,35.972608345827,-88.272213843403
38344,35.991133151167,-88.424133063418
38201,36.1301536508811,-88.5213917952745
38258,36.0154076023282,-88.6194702842299
38235,35.9885115251139,-88.5784152990194
38220,35.9783690860039,-88.6696956161161
38321,35.8335092551343,-88.5429519094145
38348,35.8649557676128,-88.6345169509111
38390,35.8424131925694,-88.379877692889
38305,35.6896903178826,-88.8318046964304
37643,36.3497337356317,-82.1934232976958
37601,36.330553767677,-82.3374995570825
37604,36.3122885913868,-82.3844751688165
37682,36.2992345964103,-82.2921308507401
37694,36.3776844630293,-82.2741940143757
37658,36.2624073909858,-82.1807256701542
37687,36.1797535485682,-82.0806707930279
37640,36.3423326507025,-81.9819599960064
37015,36.2944823103217,-87.053584841903
37143,36.1186536196976,-87.0379527899372
37209,36.1456997763106,-86.8714165295031
37036,36.2198211713268,-87.2893203198773
37080,36.3300546008231,-86.9141959974058
37146,36.3958287079124,-87.0352897570334
37035,36.3806931897375,-87.1301497408601
37032,36.5133636394465,-87.0193172980125
37043,36.5199808486064,-87.25736527021
37187,36.1211186648568,-87.2187053944402
37082,36.0877265191534,-87.1226040641039
37062,35.9767824078886,-87.1340262772533
38340,35.4344283208494,-88.6439011292692
38313,35.5935621329755,-88.6252939121869
38366,35.4855569301058,-88.7358925266471
38352,35.5283052349946,-88.5359614620887
38368,35.5031696294887,-88.3678846442834
38332,35.4182754081496,-88.4353067780543
38359,35.3732080119958,-88.360559571093
38334,35.356089528341,-88.611994200031
38347,35.471500885619,-88.4980922579248
38044,35.2118860106244,-88.8049624082249
38315,35.2628375529456,-88.6235213365541
38356,35.4548071919786,-88.8754099572132
37752,36.5740047175208,-83.618130250056
37879,36.4759152404295,-83.548096362442
37724,36.5442614219867,-83.6881821432846
37851,36.5751745755703,-83.7902910594081
40965,36.5821843788836,-83.8893103716532
37730,36.5635181821903,-83.9747694367876
37825,36.4229517461548,-83.6505012836833
37869,36.5191836203563,-83.2387034755394
37881,36.3968706114172,-83.3453834878699
38551,36.549814451928,-85.5021497273497
38568,36.4118501924397,-85.4711278445902
38575,36.5783531232007,-85.6457149901092
38541,36.5032100163772,-85.3359805640454
38573,36.4816643751226,-85.2258207234602
37150,36.5400244429065,-85.8254760150857
38588,36.4437899063925,-85.7289316118292
37713,36.0797296204964,-83.1395015325856
37821,35.9631386984033,-83.1996256973545
37843,36.0087136453004,-83.070252079743
37818,36.1947632360194,-82.967354050882
37727,35.8985523770129,-83.0192188447286
37743,36.117068639245,-82.8573343460758
37753,35.8303582690341,-83.1030366289472
37722,35.8257692959919,-83.2415165708662
37355,35.498169460812,-86.0848540154788
37342,35.3931921478372,-85.9707976111871
37330,35.2759486391676,-86.1365000619266
38337,35.7808962240763,-89.0063558834338
38343,35.8251147235734,-88.8971220650661
38006,35.713250110117,-89.0816243985909
38001,35.7963893750104,-89.1354229906134
38034,35.903803347592,-89.24479066521
38021,35.8692974909482,-89.1774965715349
38040,35.8790867762835,-89.4108790189469
38050,35.8164373518397,-89.2263141224627
37723,35.936548443433,-84.8562526029053
38558,36.0089128305478,-84.8847274215565
38571,36.0297301212633,-85.0527291562595
38574,36.1375033229511,-85.2241205300259
38583,35.9510196327249,-85.4708161485356
38578,35.9795328067372,-85.200835706108
38555,35.9355136019721,-85.0230372185281
37854,35.8638768830826,-84.6876377094704
37072,36.3430818917342,-86.720868636525
37189,36.2697359694804,-86.82408569614
37218,36.2083300753625,-86.8467616674288
37207,36.2230861106868,-86.7758033324675
37115,36.2623442055232,-86.7032039801528
37138,36.236531189817,-86.6112356722959
37216,36.2127707256951,-86.7261383591685
37206,36.1804484190663,-86.7416460988479
37208,36.1762118097096,-86.8069547692054
37228,36.1918592290336,-86.798922438218
37203,36.1486406811689,-86.7934564554767
37210,36.1393208051305,-86.7410358440672
37214,36.164276470909,-86.6577792363145
37076,36.1814147003715,-86.6004427422104
37211,36.0655314752555,-86.7216735402578
37013,36.0532892120293,-86.6433800222522
37217,36.1062331737988,-86.6667152857505
37122,36.1933475224943,-86.5093105803761
37086,36.019063381736,-86.5605080246642
37204,36.1136687090192,-86.7838375035962
37212,36.1356454401114,-86.8001237773172
37232,36.1409048432758,-86.8024640434626
37205,36.1139788140568,-86.8616221679684
37220,36.0663744741506,-86.7726252144809
37215,36.0975653055253,-86.8233121705369
37221,36.0682604000834,-86.9499182696379
37064,35.9005382073163,-86.8750977185288
37027,36.0001715373582,-86.7702975450999
37135,35.9544873827654,-86.6662033585948
37213,36.1669938354173,-86.7644595981711
37201,36.1653988824878,-86.7779074036063
37219,36.1653846924754,-86.7818238662354
37238,36.1656968105564,-86.7794620439153
38363,35.6552031598213,-88.1165521949704
38388,35.7704355014794,-88.3710124524431
38328,35.6600950535694,-88.206743482495
38329,35.5553918736921,-88.1254348303529
38374,35.5175406029458,-88.242410922792
38311,35.4389270614367,-88.1149973417015
38371,35.4393999622461,-88.2939603782927
37059,35.9865202635474,-85.9042542997223
38544,36.1260795367183,-85.6426961349774
38582,36.0995871588582,-85.7335189981453
38581,35.7580896120543,-85.6488367380374
38567,36.1415578968793,-85.9233888131689
37012,36.0755073128833,-86.0175536414388
38548,36.1721876381967,-85.7968822656096
38569,36.1086128391385,-85.8604500672617
37051,36.3108250401356,-87.4055644985721
37165,36.2916103060747,-87.4700876064719
37181,36.2389937035759,-87.4784442328473
37055,36.0728819505065,-87.3976825491476
37171,36.365045490155,-87.3073370646013
37052,36.3780753442486,-87.3969734188832
37029,36.041646403,-87.2761752091545
37025,35.9493869120894,-87.2885032490331
38259,36.1977643464625,-89.1825182121113
38059,36.1150697953254,-89.2620185211174
38024,36.0447564122915,-89.3851672234583
38070,35.9430395272055,-89.2470319919158
38240,36.2586492651303,-89.2563207880463
38080,36.254806650857,-89.4795827605691
38030,36.0250956209884,-89.5069445414269
38047,36.0817322974409,-89.5066819190949
38007,36.1633315008426,-89.4386309214571
38049,35.401556401781,-89.5545489584412
38068,35.2470130165647,-89.3618455366117
38002,35.2614099467755,-89.7197559184153
38036,35.3248818293081,-89.619809343655
38028,35.1901117462194,-89.6347039502341
38060,35.2222608475619,-89.5098947386507
38076,35.1434061090277,-89.4271764321112
38066,35.0733454949835,-89.5409111394411
38017,35.0577030847007,-89.6849013247656
38057,35.0609106102967,-89.3879352787426
38075,35.3211503941369,-89.1583734034762
38039,35.0514194202119,-89.1803849298029
38046,35.0464954894472,-89.2445485014474
38042,35.1485739334212,-89.1263960455175
38069,35.4541632290097,-89.3830829519892
38577,36.5718086904002,-85.0215111373027
38556,36.4053491737826,-84.919936132859
38549,36.573506990312,-85.1506046328788
38565,36.2607534949478,-85.0059482734415
38504,36.3851822697116,-84.7559345723296
38553,36.2082402790819,-85.0088830632024
37726,36.1994548032026,-84.8209790168388
38589,36.2970501153421,-85.0898204369689
37324,35.2323753259155,-86.046603220397
37366,35.3074808474617,-85.861767256524
37375,35.1893656025105,-85.9043119383718
37398,35.1908847512605,-86.1265681662101
37352,35.2791921597814,-86.3435447373028
37306,35.123787819589,-86.2182311487843
37318,35.1668358677618,-86.0087981344635
37356,35.2377611476783,-85.820366397768
37376,35.0460494938374,-85.9140908629367
37380,35.0254162444011,-85.7168306387179
37383,35.2066549026057,-85.9153992373262
37345,35.0524338928244,-86.2704386226791
37335,35.0573616085122,-86.4230201407363
37328,35.0247935387939,-86.370784987066
38233,36.199741117312,-89.0301189740843
38369,36.1280293083879,-88.9853638662892
38330,36.0684857054529,-89.0053545992143
38382,35.9702111338521,-88.9427467506015
38358,35.9161336616843,-88.7646785903047
38316,36.0634440514743,-88.807163131848
38338,35.8740616430986,-88.8469842330485
38355,35.8089915206299,-88.7866204071342
38389,36.1032263395207,-89.120638540012
38451,35.4777563485698,-87.0065968768953
38472,35.3831212025429,-87.0370383034561
38474,35.524308218462,-87.2167207248881
38483,35.4295865550875,-87.3243828892847
38456,35.3384182816369,-87.2837997580556
38478,35.2069587356278,-87.0268881599763
